"SEMEL_YISHUV","year","locality","loc","distance","SHEM_YISHUV.x","SHEM_YISHUV_ENGLISH.x","treated","temporal_distance","number_of_red_alerts","temporal_group","likud_percentage","post","year_election","X","SHEM_YISHUV.y","SHEM_YISHUV_ENGLISH.y","Religion_yishuv_Code","Religion_yishuv_Txt","Pop_Total","Male_Total","Female_Total","age_0_14","age_15_19","age_20_29","age_30_64","age_65_up","Shape_Area","density","age_65_up_percentage","ntl","right_wing_percentage","turnout_percentage","red_alert_number_category","time_to_treatment"
921,2019,"שער מנשה","שערמנשה",105.859274379718,"שער מנשה","SHA'AR MENASHE",0,NA,0,"no_red_alert",0.181818181818182,TRUE,"2019.2",10169,"שער מנשה","SHA'AR MENASHE",1,"יהודי",574,389,185,0,0,48,407,119,0.558551276398722,1027.65855930164,0.207317073170732,NA,0.181818181818182,0.0916030534351145,"No Alerts",NA
921,2019,"שער מנשה","שערמנשה",105.859274379718,"שער מנשה","SHA'AR MENASHE",0,NA,0,"no_red_alert",0.181818181818182,TRUE,"2019.2",10169,"שער מנשה","SHA'AR MENASHE",1,"יהודי",574,389,185,0,0,48,407,119,0.558551276398722,1027.65855930164,0.207317073170732,NA,0.272727272727273,0.099236641221374,"No Alerts",NA
921,2019,"שער מנשה","שערמנשה",105.859274379718,"שער מנשה","SHA'AR MENASHE",0,NA,0,"no_red_alert",0.181818181818182,TRUE,"2019.2",10169,"שער מנשה","SHA'AR MENASHE",1,"יהודי",574,389,185,0,0,48,407,119,0.558551276398722,1027.65855930164,0.207317073170732,NA,0.272727272727273,0.0916030534351145,"No Alerts",NA
921,2019,"שער מנשה","שערמנשה",105.859274379718,"שער מנשה","SHA'AR MENASHE",0,NA,0,"no_red_alert",0.181818181818182,TRUE,"2019",10169,"שער מנשה","SHA'AR MENASHE",1,"יהודי",574,389,185,0,0,48,407,119,0.558551276398722,1027.65855930164,0.207317073170732,NA,0.181818181818182,0.099236641221374,"No Alerts",NA
921,2019,"שער מנשה","שערמנשה",105.859274379718,"שער מנשה","SHA'AR MENASHE",0,NA,0,"no_red_alert",0.181818181818182,TRUE,"2019",10169,"שער מנשה","SHA'AR MENASHE",1,"יהודי",574,389,185,0,0,48,407,119,0.558551276398722,1027.65855930164,0.207317073170732,NA,0.181818181818182,0.0916030534351145,"No Alerts",NA
921,2019,"שער מנשה","שערמנשה",105.859274379718,"שער מנשה","SHA'AR MENASHE",0,NA,0,"no_red_alert",0.181818181818182,TRUE,"2019",10169,"שער מנשה","SHA'AR MENASHE",1,"יהודי",574,389,185,0,0,48,407,119,0.558551276398722,1027.65855930164,0.207317073170732,NA,0.272727272727273,0.099236641221374,"No Alerts",NA
921,2019,"שער מנשה","שערמנשה",105.859274379718,"שער מנשה","SHA'AR MENASHE",0,NA,0,"no_red_alert",0.181818181818182,TRUE,"2019",10169,"שער מנשה","SHA'AR MENASHE",1,"יהודי",574,389,185,0,0,48,407,119,0.558551276398722,1027.65855930164,0.207317073170732,NA,0.272727272727273,0.0916030534351145,"No Alerts",NA
921,2020,"שער מנשה","שערמנשה",105.859274379718,"שער מנשה","SHA'AR MENASHE",0,NA,0,"no_red_alert",0.272727272727273,TRUE,"2020",10163,"שער מנשה","SHA'AR MENASHE",1,"יהודי",528,359,161,0,0,43,371,111,0.558551276398722,945.302646883734,0.210227272727273,NA,0.272727272727273,0.0808823529411765,"No Alerts",NA
921,2021,"שער מנשה","שערמנשה",105.859274379718,"שער מנשה","SHA'AR MENASHE",0,NA,0,"no_red_alert",0.461538461538462,TRUE,"2021",10171,"שער מנשה","SHA'AR MENASHE",1,"יהודי",511,350,162,0,0,39,352,120,0.558551276398722,914.866766207553,0.234833659491194,NA,0.461538461538462,0.10655737704918,"No Alerts",NA
921,2022,"שער מנשה","שערמנשה",105.859274379718,"שער מנשה","SHA'AR MENASHE",0,NA,0,"no_red_alert",0.35,TRUE,"2022",10174,"שער מנשה","SHA'AR MENASHE",1,"יהודי",533,370,163,0,0,53,351,129,0.558551276398722,954.254376494375,0.24202626641651,NA,0.25,0.159090909090909,"No Alerts",NA
922,2006,"רכסים","רכסים",139.67906082986,"רכסים","REKHASIM",0,NA,0,"no_red_alert",0.0373431282522192,FALSE,"2006",10175,"רכסים","REKHASIM",1,NA,8580,NA,NA,NA,NA,NA,NA,NA,2.82086405766892,3041.62122831621,NA,56.6666666666667,0.85736149372513,0.760406358309142,"No Alerts",-3
922,2009,"רכסים","רכסים",139.67906082986,"רכסים","REKHASIM",0,NA,0,"no_red_alert",0.0877651845393781,FALSE,"2009",10185,"רכסים","REKHASIM",1,NA,9237,NA,NA,NA,NA,NA,NA,NA,2.82086405766892,3274.52858810686,NA,58.2,0.85759953501889,0.774380718589601,"No Alerts",-2
922,2013,"רכסים","רכסים",139.67906082986,"רכסים","REKHASIM",0,NA,0,"no_red_alert",0.0584835876098012,FALSE,"2013",10188,"רכסים","REKHASIM",1,"יהודי",10090,5120,4970,4330,1040,1710,2610,400,2.82086405766892,3576.91820439517,0.0396432111000991,61,0.863846509477577,0.851234809878479,"No Alerts",-1
922,2015,"רכסים","רכסים",139.67906082986,"רכסים","REKHASIM",0,NA,0,"no_red_alert",0.0770060396893874,TRUE,"2015",10176,"רכסים","REKHASIM",1,"יהודי",10680,5350,5330,4670,1090,1730,2760,430,2.82086405766892,3786.07397650549,0.0402621722846442,59,0.842105263157895,0.859000183116645,"No Alerts",0
922,2019,"רכסים","רכסים",139.67906082986,"רכסים","REKHASIM",0,NA,0,"no_red_alert",0.0671599317017644,TRUE,"2019.2",10183,"רכסים","REKHASIM",1,"יהודי",12668,6550,6117,5564,1329,2099,3144,531,2.82086405766892,4490.82257812468,0.041916640353647,NA,0.894517169417568,0.863078684770162,"No Alerts",NA
922,2019,"רכסים","רכסים",139.67906082986,"רכסים","REKHASIM",0,NA,0,"no_red_alert",0.0671599317017644,TRUE,"2019.2",10183,"רכסים","REKHASIM",1,"יהודי",12668,6550,6117,5564,1329,2099,3144,531,2.82086405766892,4490.82257812468,0.041916640353647,NA,0.894517169417568,0.855046759109965,"No Alerts",NA
922,2019,"רכסים","רכסים",139.67906082986,"רכסים","REKHASIM",0,NA,0,"no_red_alert",0.0671599317017644,TRUE,"2019.2",10183,"רכסים","REKHASIM",1,"יהודי",12668,6550,6117,5564,1329,2099,3144,531,2.82086405766892,4490.82257812468,0.041916640353647,NA,0.89609644087256,0.863078684770162,"No Alerts",NA
922,2019,"רכסים","רכסים",139.67906082986,"רכסים","REKHASIM",0,NA,0,"no_red_alert",0.0671599317017644,TRUE,"2019.2",10183,"רכסים","REKHASIM",1,"יהודי",12668,6550,6117,5564,1329,2099,3144,531,2.82086405766892,4490.82257812468,0.041916640353647,NA,0.89609644087256,0.855046759109965,"No Alerts",NA
922,2019,"רכסים","רכסים",139.67906082986,"רכסים","REKHASIM",0,NA,0,"no_red_alert",0.0704171450440107,TRUE,"2019",10183,"רכסים","REKHASIM",1,"יהודי",12668,6550,6117,5564,1329,2099,3144,531,2.82086405766892,4490.82257812468,0.041916640353647,NA,0.894517169417568,0.863078684770162,"No Alerts",NA
922,2019,"רכסים","רכסים",139.67906082986,"רכסים","REKHASIM",0,NA,0,"no_red_alert",0.0704171450440107,TRUE,"2019",10183,"רכסים","REKHASIM",1,"יהודי",12668,6550,6117,5564,1329,2099,3144,531,2.82086405766892,4490.82257812468,0.041916640353647,NA,0.894517169417568,0.855046759109965,"No Alerts",NA
922,2019,"רכסים","רכסים",139.67906082986,"רכסים","REKHASIM",0,NA,0,"no_red_alert",0.0704171450440107,TRUE,"2019",10183,"רכסים","REKHASIM",1,"יהודי",12668,6550,6117,5564,1329,2099,3144,531,2.82086405766892,4490.82257812468,0.041916640353647,NA,0.89609644087256,0.863078684770162,"No Alerts",NA
922,2019,"רכסים","רכסים",139.67906082986,"רכסים","REKHASIM",0,NA,0,"no_red_alert",0.0704171450440107,TRUE,"2019",10183,"רכסים","REKHASIM",1,"יהודי",12668,6550,6117,5564,1329,2099,3144,531,2.82086405766892,4490.82257812468,0.041916640353647,NA,0.89609644087256,0.855046759109965,"No Alerts",NA
922,2020,"רכסים","רכסים",139.67906082986,"רכסים","REKHASIM",0,NA,0,"no_red_alert",0.0793621013133208,TRUE,"2020",10177,"רכסים","REKHASIM",1,"יהודי",13264,6908,6359,5790,1467,2159,3284,564,2.82086405766892,4702.10535808697,0.0425211097708082,NA,0.898311444652908,0.845753078623303,"No Alerts",NA
922,2021,"רכסים","רכסים",139.67906082986,"רכסים","REKHASIM",0,NA,0,"no_red_alert",0.0628614064540198,TRUE,"2021",10181,"רכסים","REKHASIM",1,"יהודי",13736,7151,6585,6011,1446,2237,3434,607,2.82086405766892,4869.42997577523,0.0441904484566104,NA,0.913635515761985,0.816749962138422,"No Alerts",NA
922,2022,"רכסים","רכסים",139.67906082986,"רכסים","REKHASIM",0,NA,0,"no_red_alert",0.0464279595682714,TRUE,"2022",10189,"רכסים","REKHASIM",1,"יהודי",14198,7361,6837,6257,1467,2284,3553,638,2.82086405766892,5033.20958037687,0.0449359064656994,NA,0.934041459653932,0.842127903642099,"No Alerts",NA
9300,2006,"זכרון יעקב","זכרוןיעקב",112.475813815929,"זכרון יעקב","ZIKHRON YA'AQOV",1,232,0,"temporal_distance > 149",0.0736204398788358,FALSE,"2006",19495,"זכרון יעקב","ZIKHRON YA'AQOV",1,NA,17101,NA,NA,NA,NA,NA,NA,NA,31.5269361389198,542.425052807111,NA,45.05,0.213091004872909,0.676545672167614,"No Alerts",-3
9300,2009,"זכרון יעקב","זכרוןיעקב",112.475813815929,"זכרון יעקב","ZIKHRON YA'AQOV",1,232,0,"temporal_distance > 149",0.182799402916523,FALSE,"2009",19483,"זכרון יעקב","ZIKHRON YA'AQOV",1,NA,18774,NA,NA,NA,NA,NA,NA,NA,31.5269361389198,595.490786585621,NA,48.4634146341463,0.208175450683201,0.717629726632837,"No Alerts",-2
9300,2013,"זכרון יעקב","זכרוןיעקב",112.475813815929,"זכרון יעקב","ZIKHRON YA'AQOV",1,232,0,"temporal_distance > 149",0.174708503175656,FALSE,"2013",19487,"זכרון יעקב","ZIKHRON YA'AQOV",1,"יהודי",21430,10520,10910,6120,2050,2630,8790,1870,31.5269361389198,679.736207336202,0.0872608492767149,49.125,0.184851644705659,0.746588831059221,"No Alerts",-1
9300,2015,"זכרון יעקב","זכרוןיעקב",112.475813815929,"זכרון יעקב","ZIKHRON YA'AQOV",1,232,3,"temporal_distance > 149",0.176566383817605,TRUE,"2015",19489,"זכרון יעקב","ZIKHRON YA'AQOV",1,"יהודי",22540,11150,11380,6160,2310,2810,9150,2110,31.5269361389198,714.944195676995,0.0936113575865129,53.15,0.173052198508614,0.769751544629946,"3-5 Alerts",0
9300,2019,"זכרון יעקב","זכרוןיעקב",112.475813815929,"זכרון יעקב","ZIKHRON YA'AQOV",1,232,3,"temporal_distance > 149",0.17758135797509,TRUE,"2019",19484,"זכרון יעקב","ZIKHRON YA'AQOV",1,"יהודי",23205,11365,11840,6006,2153,2906,9420,2723,31.5269361389198,736.037269773055,0.117345399698341,NA,0.162555243069506,0.72470741994891,"3-5 Alerts",NA
9300,2019,"זכרון יעקב","זכרוןיעקב",112.475813815929,"זכרון יעקב","ZIKHRON YA'AQOV",1,232,3,"temporal_distance > 149",0.17758135797509,TRUE,"2019",19484,"זכרון יעקב","ZIKHRON YA'AQOV",1,"יהודי",23205,11365,11840,6006,2153,2906,9420,2723,31.5269361389198,736.037269773055,0.117345399698341,NA,0.162555243069506,0.746368581505171,"3-5 Alerts",NA
9300,2019,"זכרון יעקב","זכרוןיעקב",112.475813815929,"זכרון יעקב","ZIKHRON YA'AQOV",1,232,3,"temporal_distance > 149",0.17758135797509,TRUE,"2019",19484,"זכרון יעקב","ZIKHRON YA'AQOV",1,"יהודי",23205,11365,11840,6006,2153,2906,9420,2723,31.5269361389198,736.037269773055,0.117345399698341,NA,0.207658805160654,0.72470741994891,"3-5 Alerts",NA
9300,2019,"זכרון יעקב","זכרוןיעקב",112.475813815929,"זכרון יעקב","ZIKHRON YA'AQOV",1,232,3,"temporal_distance > 149",0.17758135797509,TRUE,"2019",19484,"זכרון יעקב","ZIKHRON YA'AQOV",1,"יהודי",23205,11365,11840,6006,2153,2906,9420,2723,31.5269361389198,736.037269773055,0.117345399698341,NA,0.207658805160654,0.746368581505171,"3-5 Alerts",NA
9300,2019,"זכרון יעקב","זכרוןיעקב",112.475813815929,"זכרון יעקב","ZIKHRON YA'AQOV",1,232,3,"temporal_distance > 149",0.176924973292793,TRUE,"2019.2",19484,"זכרון יעקב","ZIKHRON YA'AQOV",1,"יהודי",23205,11365,11840,6006,2153,2906,9420,2723,31.5269361389198,736.037269773055,0.117345399698341,NA,0.162555243069506,0.72470741994891,"3-5 Alerts",NA
9300,2019,"זכרון יעקב","זכרוןיעקב",112.475813815929,"זכרון יעקב","ZIKHRON YA'AQOV",1,232,3,"temporal_distance > 149",0.176924973292793,TRUE,"2019.2",19484,"זכרון יעקב","ZIKHRON YA'AQOV",1,"יהודי",23205,11365,11840,6006,2153,2906,9420,2723,31.5269361389198,736.037269773055,0.117345399698341,NA,0.162555243069506,0.746368581505171,"3-5 Alerts",NA
9300,2019,"זכרון יעקב","זכרוןיעקב",112.475813815929,"זכרון יעקב","ZIKHRON YA'AQOV",1,232,3,"temporal_distance > 149",0.176924973292793,TRUE,"2019.2",19484,"זכרון יעקב","ZIKHRON YA'AQOV",1,"יהודי",23205,11365,11840,6006,2153,2906,9420,2723,31.5269361389198,736.037269773055,0.117345399698341,NA,0.207658805160654,0.72470741994891,"3-5 Alerts",NA
9300,2019,"זכרון יעקב","זכרוןיעקב",112.475813815929,"זכרון יעקב","ZIKHRON YA'AQOV",1,232,3,"temporal_distance > 149",0.176924973292793,TRUE,"2019.2",19484,"זכרון יעקב","ZIKHRON YA'AQOV",1,"יהודי",23205,11365,11840,6006,2153,2906,9420,2723,31.5269361389198,736.037269773055,0.117345399698341,NA,0.207658805160654,0.746368581505171,"3-5 Alerts",NA
9300,2020,"זכרון יעקב","זכרוןיעקב",112.475813815929,"זכרון יעקב","ZIKHRON YA'AQOV",1,232,3,"temporal_distance > 149",0.213120158233064,TRUE,"2020",19488,"זכרון יעקב","ZIKHRON YA'AQOV",1,"יהודי",23435,11521,11915,5934,2136,3037,9452,2876,31.5269361389198,743.332618708535,0.122722423725197,NA,0.189467611669688,0.72044983722995,"3-5 Alerts",NA
9300,2021,"זכרון יעקב","זכרוןיעקב",112.475813815929,"זכרון יעקב","ZIKHRON YA'AQOV",1,232,3,"temporal_distance > 149",0.151823168764117,TRUE,"2021",19492,"זכרון יעקב","ZIKHRON YA'AQOV",1,"יהודי",23857,11706,12151,5979,2177,3054,9583,3063,31.5269361389198,756.717998059719,0.128389990359224,NA,0.22676669893514,0.71857291546201,"3-5 Alerts",NA
9300,2022,"זכרון יעקב","זכרוןיעקב",112.475813815929,"זכרון יעקב","ZIKHRON YA'AQOV",1,232,3,"temporal_distance > 149",0.168633931381807,TRUE,"2022",19485,"זכרון יעקב","ZIKHRON YA'AQOV",1,"יהודי",24145,11809,12338,5867,2217,3124,9703,3236,31.5269361389198,765.853043683276,0.134023607372127,NA,0.199559332703809,0.712169489630499,"3-5 Alerts",NA
94,2006,"בלפוריה","בלפוריה",136.780691061526,"בלפוריה","BALFURYA",1,6,0,"temporal_distance == 6",0.08,FALSE,"2006",902,"בלפוריה","BALFURYA",1,NA,312,NA,NA,NA,NA,NA,NA,NA,1.08113543809135,288.585489853897,NA,61,0.0685714285714286,0.734162895927602,"No Alerts",-3
94,2009,"בלפוריה","בלפוריה",136.780691061526,"בלפוריה","BALFURYA",1,6,0,"temporal_distance == 6",0.142045454545455,FALSE,"2009",907,"בלפוריה","BALFURYA",1,NA,334,NA,NA,NA,NA,NA,NA,NA,1.08113543809135,308.93446670257,NA,59,0.125,0.728395061728395,"No Alerts",-2
94,2013,"בלפוריה","בלפוריה",136.780691061526,"בלפוריה","BALFURYA",1,6,0,"temporal_distance == 6",0.184738955823293,FALSE,"2013",905,"בלפוריה","BALFURYA",1,"יהודי",400,200,200,100,20,60,160,60,1.08113543809135,369.981397248586,0.15,62,0.1285140562249,0.759146341463415,"No Alerts",-1
94,2015,"בלפוריה","בלפוריה",136.780691061526,"בלפוריה","BALFURYA",1,6,1,"temporal_distance == 6",0.151291512915129,TRUE,"2015",900,"בלפוריה","BALFURYA",1,"יהודי",440,220,220,120,30,60,170,60,1.08113543809135,406.979536973445,0.136363636363636,61.5,0.125461254612546,0.8,"1-2 Alerts",0
94,2019,"בלפוריה","בלפוריה",136.780691061526,"בלפוריה","BALFURYA",1,6,1,"temporal_distance == 6",0.158385093167702,TRUE,"2019.2",893,"בלפוריה","BALFURYA",1,"יהודי",528,275,254,159,27,55,216,72,1.08113543809135,488.375444368134,0.136363636363636,NA,0.161490683229814,0.819338422391858,"1-2 Alerts",NA
94,2019,"בלפוריה","בלפוריה",136.780691061526,"בלפוריה","BALFURYA",1,6,1,"temporal_distance == 6",0.158385093167702,TRUE,"2019.2",893,"בלפוריה","BALFURYA",1,"יהודי",528,275,254,159,27,55,216,72,1.08113543809135,488.375444368134,0.136363636363636,NA,0.161490683229814,0.822335025380711,"1-2 Alerts",NA
94,2019,"בלפוריה","בלפוריה",136.780691061526,"בלפוריה","BALFURYA",1,6,1,"temporal_distance == 6",0.158385093167702,TRUE,"2019.2",893,"בלפוריה","BALFURYA",1,"יהודי",528,275,254,159,27,55,216,72,1.08113543809135,488.375444368134,0.136363636363636,NA,0.0833333333333333,0.819338422391858,"1-2 Alerts",NA
94,2019,"בלפוריה","בלפוריה",136.780691061526,"בלפוריה","BALFURYA",1,6,1,"temporal_distance == 6",0.158385093167702,TRUE,"2019.2",893,"בלפוריה","BALFURYA",1,"יהודי",528,275,254,159,27,55,216,72,1.08113543809135,488.375444368134,0.136363636363636,NA,0.0833333333333333,0.822335025380711,"1-2 Alerts",NA
94,2019,"בלפוריה","בלפוריה",136.780691061526,"בלפוריה","BALFURYA",1,6,1,"temporal_distance == 6",0.185185185185185,TRUE,"2019",893,"בלפוריה","BALFURYA",1,"יהודי",528,275,254,159,27,55,216,72,1.08113543809135,488.375444368134,0.136363636363636,NA,0.161490683229814,0.819338422391858,"1-2 Alerts",NA
94,2019,"בלפוריה","בלפוריה",136.780691061526,"בלפוריה","BALFURYA",1,6,1,"temporal_distance == 6",0.185185185185185,TRUE,"2019",893,"בלפוריה","BALFURYA",1,"יהודי",528,275,254,159,27,55,216,72,1.08113543809135,488.375444368134,0.136363636363636,NA,0.161490683229814,0.822335025380711,"1-2 Alerts",NA
94,2019,"בלפוריה","בלפוריה",136.780691061526,"בלפוריה","BALFURYA",1,6,1,"temporal_distance == 6",0.185185185185185,TRUE,"2019",893,"בלפוריה","BALFURYA",1,"יהודי",528,275,254,159,27,55,216,72,1.08113543809135,488.375444368134,0.136363636363636,NA,0.0833333333333333,0.819338422391858,"1-2 Alerts",NA
94,2019,"בלפוריה","בלפוריה",136.780691061526,"בלפוריה","BALFURYA",1,6,1,"temporal_distance == 6",0.185185185185185,TRUE,"2019",893,"בלפוריה","BALFURYA",1,"יהודי",528,275,254,159,27,55,216,72,1.08113543809135,488.375444368134,0.136363636363636,NA,0.0833333333333333,0.822335025380711,"1-2 Alerts",NA
94,2020,"בלפוריה","בלפוריה",136.780691061526,"בלפוריה","BALFURYA",1,6,1,"temporal_distance == 6",0.267477203647416,TRUE,"2020",897,"בלפוריה","BALFURYA",1,"יהודי",544,283,263,161,30,56,222,75,1.08113543809135,503.174700258077,0.137867647058824,NA,0.0911854103343465,0.8275,"1-2 Alerts",NA
94,2021,"בלפוריה","בלפוריה",136.780691061526,"בלפוריה","BALFURYA",1,6,1,"temporal_distance == 6",0.157099697885196,TRUE,"2021",903,"בלפוריה","BALFURYA",1,"יהודי",531,278,253,163,30,50,210,76,1.08113543809135,491.150304847498,0.143126177024482,NA,0.166163141993958,0.788095238095238,"1-2 Alerts",NA
94,2022,"בלפוריה","בלפוריה",136.780691061526,"בלפוריה","BALFURYA",1,6,1,"temporal_distance == 6",0.1375,TRUE,"2022",899,"בלפוריה","BALFURYA",1,"יהודי",556,290,266,166,38,56,217,78,1.08113543809135,514.274142175535,0.140287769784173,NA,0.125,0.777239709443099,"1-2 Alerts",NA
944,2006,"בסמת טבעון","בסמתטבעון",139.387251028314,"בסמת טבעון","BASMAT TAB'UN",0,NA,0,"no_red_alert",0.00273224043715847,FALSE,"2006",10236,"בסמת טבעון","BASMAT TAB'UN",2,NA,6332,NA,NA,NA,NA,NA,NA,NA,3.42282722020635,1849.93269967576,NA,60.2,0.0532786885245902,0.394448558295063,"No Alerts",-3
944,2009,"בסמת טבעון","בסמתטבעון",139.387251028314,"בסמת טבעון","BASMAT TAB'UN",0,NA,0,"no_red_alert",0.0217741935483871,FALSE,"2009",10234,"בסמת טבעון","BASMAT TAB'UN",2,NA,6781,NA,NA,NA,NA,NA,NA,NA,3.42282722020635,1981.11080803874,NA,57.75,0.0354838709677419,0.328556806550665,"No Alerts",-2
944,2013,"בסמת טבעון","בסמתטבעון",139.387251028314,"בסמת טבעון","BASMAT TAB'UN",0,NA,0,"no_red_alert",0.0706231454005935,FALSE,"2013",10227,"בסמת טבעון","BASMAT TAB'UN",2,"לא יהודי",7190,3580,3620,2350,750,1140,2610,340,3.42282722020635,2100.60267066783,0.0472878998609179,62.4,0.0842729970326409,0.39638195557591,"No Alerts",-1
944,2015,"בסמת טבעון","בסמתטבעון",139.387251028314,"בסמת טבעון","BASMAT TAB'UN",0,NA,0,"no_red_alert",0.0106202209005947,TRUE,"2015",10239,"בסמת טבעון","BASMAT TAB'UN",2,"לא יהודי",7510,3730,3780,2360,800,1250,2730,360,3.42282722020635,2194.092636539,0.0479360852197071,56,0.0131690739167375,0.513960481099656,"No Alerts",0
944,2019,"בסמת טבעון","בסמתטבעון",139.387251028314,"בסמת טבעון","BASMAT TAB'UN",0,NA,0,"no_red_alert",0.0105949470252649,TRUE,"2019.2",10231,"בסמת טבעון","BASMAT TAB'UN",2,"לא יהודי",7916,3916,4000,2204,852,1409,3010,440,3.42282722020635,2312.70803073805,0.0555836280949975,NA,0.0505297473512632,0.471455576559546,"No Alerts",NA
944,2019,"בסמת טבעון","בסמתטבעון",139.387251028314,"בסמת טבעון","BASMAT TAB'UN",0,NA,0,"no_red_alert",0.0105949470252649,TRUE,"2019.2",10231,"בסמת טבעון","BASMAT TAB'UN",2,"לא יהודי",7916,3916,4000,2204,852,1409,3010,440,3.42282722020635,2312.70803073805,0.0555836280949975,NA,0.0505297473512632,0.318590848171549,"No Alerts",NA
944,2019,"בסמת טבעון","בסמתטבעון",139.387251028314,"בסמת טבעון","BASMAT TAB'UN",0,NA,0,"no_red_alert",0.0105949470252649,TRUE,"2019.2",10231,"בסמת טבעון","BASMAT TAB'UN",2,"לא יהודי",7916,3916,4000,2204,852,1409,3010,440,3.42282722020635,2312.70803073805,0.0555836280949975,NA,0.0638428483732351,0.471455576559546,"No Alerts",NA
944,2019,"בסמת טבעון","בסמתטבעון",139.387251028314,"בסמת טבעון","BASMAT TAB'UN",0,NA,0,"no_red_alert",0.0105949470252649,TRUE,"2019.2",10231,"בסמת טבעון","BASMAT TAB'UN",2,"לא יהודי",7916,3916,4000,2204,852,1409,3010,440,3.42282722020635,2312.70803073805,0.0555836280949975,NA,0.0638428483732351,0.318590848171549,"No Alerts",NA
944,2019,"בסמת טבעון","בסמתטבעון",139.387251028314,"בסמת טבעון","BASMAT TAB'UN",0,NA,0,"no_red_alert",0.0202578268876611,TRUE,"2019",10231,"בסמת טבעון","BASMAT TAB'UN",2,"לא יהודי",7916,3916,4000,2204,852,1409,3010,440,3.42282722020635,2312.70803073805,0.0555836280949975,NA,0.0505297473512632,0.471455576559546,"No Alerts",NA
944,2019,"בסמת טבעון","בסמתטבעון",139.387251028314,"בסמת טבעון","BASMAT TAB'UN",0,NA,0,"no_red_alert",0.0202578268876611,TRUE,"2019",10231,"בסמת טבעון","BASMAT TAB'UN",2,"לא יהודי",7916,3916,4000,2204,852,1409,3010,440,3.42282722020635,2312.70803073805,0.0555836280949975,NA,0.0505297473512632,0.318590848171549,"No Alerts",NA
944,2019,"בסמת טבעון","בסמתטבעון",139.387251028314,"בסמת טבעון","BASMAT TAB'UN",0,NA,0,"no_red_alert",0.0202578268876611,TRUE,"2019",10231,"בסמת טבעון","BASMAT TAB'UN",2,"לא יהודי",7916,3916,4000,2204,852,1409,3010,440,3.42282722020635,2312.70803073805,0.0555836280949975,NA,0.0638428483732351,0.471455576559546,"No Alerts",NA
944,2019,"בסמת טבעון","בסמתטבעון",139.387251028314,"בסמת טבעון","BASMAT TAB'UN",0,NA,0,"no_red_alert",0.0202578268876611,TRUE,"2019",10231,"בסמת טבעון","BASMAT TAB'UN",2,"לא יהודי",7916,3916,4000,2204,852,1409,3010,440,3.42282722020635,2312.70803073805,0.0555836280949975,NA,0.0638428483732351,0.318590848171549,"No Alerts",NA
944,2020,"בסמת טבעון","בסמתטבעון",139.387251028314,"בסמת טבעון","BASMAT TAB'UN",0,NA,0,"no_red_alert",0.0112781954887218,TRUE,"2020",10238,"בסמת טבעון","BASMAT TAB'UN",2,"לא יהודי",7997,3959,4038,2155,866,1458,3065,453,3.42282722020635,2336.37267834919,0.0566462423408778,NA,0.0198222829801777,0.546639359523366,"No Alerts",NA
944,2021,"בסמת טבעון","בסמתטבעון",139.387251028314,"בסמת טבעון","BASMAT TAB'UN",0,NA,0,"no_red_alert",0.172649572649573,TRUE,"2021",10235,"בסמת טבעון","BASMAT TAB'UN",2,"לא יהודי",8068,3992,4077,2148,828,1498,3117,476,3.42282722020635,2357.11576452685,0.0589985126425384,NA,0.00968660968660969,0.326174008008737,"No Alerts",NA
944,2022,"בסמת טבעון","בסמתטבעון",139.387251028314,"בסמת טבעון","BASMAT TAB'UN",0,NA,0,"no_red_alert",0.0274771024146545,TRUE,"2022",10228,"בסמת טבעון","BASMAT TAB'UN",2,"לא יהודי",8145,4048,4097,2166,774,1522,3179,503,3.42282722020635,2379.6117875646,0.061755678330264,NA,0.00499583680266445,0.430216082182076,"No Alerts",NA
95,2006,"בית אלפא","ביתאלפא",134.832808863252,"בית אלפא","BET ALFA",1,6,0,"temporal_distance == 6",0,FALSE,"2006",912,"בית אלפא","BET ALFA",1,NA,542,NA,NA,NA,NA,NA,NA,NA,0.570794673756121,949.553359412699,NA,27,0.0207792207792208,1,"No Alerts",-3
95,2009,"בית אלפא","ביתאלפא",134.832808863252,"בית אלפא","BET ALFA",1,6,0,"temporal_distance == 6",0.0365168539325843,FALSE,"2009",909,"בית אלפא","BET ALFA",1,NA,936,NA,NA,NA,NA,NA,NA,NA,0.570794673756121,1639.81908562783,NA,28.75,0.0196629213483146,0.666666666666667,"No Alerts",-2
95,2013,"בית אלפא","ביתאלפא",134.832808863252,"בית אלפא","BET ALFA",1,6,0,"temporal_distance == 6",0.0344827586206897,FALSE,"2013",921,"בית אלפא","BET ALFA",1,"יהודי",1120,550,570,360,60,200,340,160,0.570794673756121,1962.17668365724,0.142857142857143,38,0.0183908045977011,0.711507293354943,"No Alerts",-1
95,2015,"בית אלפא","ביתאלפא",134.832808863252,"בית אלפא","BET ALFA",1,6,1,"temporal_distance == 6",0.0879345603271984,TRUE,"2015",916,"בית אלפא","BET ALFA",1,"יהודי",860,430,440,240,50,140,290,150,0.570794673756121,1506.67138209395,0.174418604651163,35,0.0347648261758691,0.736607142857143,"1-2 Alerts",0
