"SEMEL_YISHUV","locality","X2006","X2009","X2013","X2015","X2019","X2019_2","X2020","X2021","X2022","loc","distance","SHEM_YISHUV","SHEM_YISHUV_ENGLISH"
922,"רכסים",0.0373431282522192,0.0877651845393781,0.0584835876098012,0.0770060396893874,0.0704171450440107,0.0671599317017644,0.0793621013133208,0.0628614064540198,0.0464279595682714,"רכסים",139.67906082986,"רכסים","REKHASIM"
942,"סואעד (חמרייה)",NA,0.204081632653061,0.205479452054795,0.0416666666666667,0,0,0,0.0196078431372549,0,"סואעדחמרייה",146.176975897065,"סואעד (חמרייה)*","SAWA'ID(HAMRIYYE)"
944,"בסמת טבעון",0.00273224043715847,0.0217741935483871,0.0706231454005935,0.0106202209005947,0.0202578268876611,0.0105949470252649,0.0112781954887218,0.172649572649573,0.0274771024146545,"בסמתטבעון",139.387251028314,"בסמת טבעון","BASMAT TAB'UN"
975,"זרזיר",0.0592833876221498,0.0915548539857932,0.0577864838393732,0.0380483437779767,0.0376546530392684,0.0324472243940579,0.0401125967628431,0.144896879957694,0.0390070921985816,"זרזיר",141.224588606875,"זרזיר","ZARZIR"
978,"כעביה-טבאש-חג'אג'",0.0159616919393456,0.0265567765567766,0.0892077354959451,0.0160951714485654,0.019016393442623,0.0312042905899561,0.0271862256456729,0.138381201044386,0.0264218540080609,"כעביהטבאשחגאג",142.6090138145,"כעביה-טבאש-חג'אג'רה","KA'ABIYYE-TABBASH-HAJAJRE"
990,"ראס עלי",NA,0.031055900621118,0.0169491525423729,0.0148514851485149,0,0,0.00704225352112676,0.326086956521739,0.0420168067226891,"ראסעלי",144.085268568637,"ראס עלי","RAS ALI"
994,"מנשית זבדה",0.0118694362017804,0.00305810397553517,0.0025706940874036,0.00212314225053079,0.0121951219512195,0.00194931773879142,0.00337837837837838,0.0588235294117647,0.0245398773006135,"מנשיתזבדה",139.074214502864,"מנשית זבדה","MANSHIYYET ZABDA"
998,"ביר אל-מכסור",0.000609756097560976,0.0156121610517666,0.0382732532265243,0.00224550898203593,0.0445569620253165,0.0206760748276994,0.039314799213704,0.0699730872741253,0.00727528749119925,"ביראלמכסור",147.065506516193,"ביר אל-מכסור","BIR EL-MAKSUR"
1020,"אור עקיבא",0.182795698924731,0.341819759872704,0.459351826421313,0.454770889487871,0.52644057313679,0.523741447973042,0.565888443880043,0.483837438935662,0.47155069399761,"אורעקיבא",106.145054656694,"אור עקיבא","OR AQIVA"
1024,"חרוצים",0.118012422360248,0.223433242506812,0.232323232323232,0.248322147651007,0.298405466970387,0.296380090497738,0.317972350230415,0.26463700234192,0.254777070063694,"חרוצים",78.1559277100065,"חרוצים","HARUZIM"
1044,"יעף",NA,NA,0.178571428571429,0.193548387096774,0.170068027210884,0.172661870503597,0.20863309352518,0.156716417910448,0.156716417910448,"יעף",86.7186263333281,"יעף","YE'AF"
1057,"נווה זוהר",NA,NA,0.25,0.35,0.409090909090909,0.257142857142857,0.428571428571429,0.32,0.315789473684211,"נווהזוהר",86.6153736448038,"נווה זוהר","NEWE ZOHAR"
1061,"נצרת עילית",0.0990460016982169,0.215786402100963,0.422741816391829,0.273763226915076,0.299187831557204,0.299821942199699,0.33620728569494,0.296286902708735,0.278782699520486,"נצרתעילית",142.420451164397,"נצרת עילית","NAZERAT ILLIT"
1069,"רם-און",0.0257142857142857,0.118387909319899,0.087527352297593,0.0899122807017544,0.0845070422535211,0.0821643286573146,0.0965092402464066,0.0707269155206287,0.072,"רםאון",125.512357337545,"רם-און","RAM-ON"
1077,"גבעת שפירא",0,0.181034482758621,0.0748299319727891,0.104046242774566,0.0773809523809524,0.0602409638554217,0.0935672514619883,0.0294117647058824,0.0395480225988701,"גבעתשפירא",91.7040971171502,"גבעת שפירא","GIV'AT SHAPPIRA"
1102,"צוקי ים",0.03,0.0594059405940594,0.0673076923076923,0.169354838709677,0.134453781512605,0.105263157894737,0.168067226890756,0.125,0.151515151515152,"צוקיים",91.4563900566924,"צוקי ים","ZUQI YAM"
1108,"אומן",0.210526315789474,0.27891156462585,0.431506849315068,0.480225988700565,0.480769230769231,0.515837104072398,0.584415584415584,0.488721804511278,0.480825958702065,"אומן",128.224921313989,"אומן","OMEN"
1110,"חבר",0.172043010752688,0.218045112781955,0.222222222222222,0.341317365269461,0.493506493506494,0.524,0.567567567567568,0.424028268551237,0.437673130193906,"חבר",128.077983220201,"חבר","HEVER"
1124,"נאות הכיכר",0.053475935828877,0.16875,0.121212121212121,0.0955882352941176,0.136054421768707,0.154362416107383,0.162962962962963,0.132867132867133,0.150684931506849,"נאותהכיכר",95.9978540434124,"נאות הכיכר","NE'OT HAKIKKAR"
1127,"מעלה גלבוע",0.0774193548387097,0.222826086956522,0.165094339622642,0.144578313253012,0.0841750841750842,0.117241379310345,0.148275862068966,0.0745762711864407,0.13915857605178,"מעלהגלבוע",130.296381007224,"מעלה גלבוע","MA'ALE GILBOA"
1128,"מי עמי",0.0176991150442478,0.160142348754448,0.0601092896174863,0.0372340425531915,0.0292682926829268,0.024390243902439,0.0459183673469388,0.0376344086021505,0.0456852791878173,"מיעמי",117.883067487563,"מי עמי","ME AMMI"
1148,"צור נתן",0.119047619047619,0.317567567567568,0.258064516129032,0.260355029585799,0.286549707602339,0.303571428571429,0.329268292682927,0.266272189349112,0.254777070063694,"צורנתן",86.5726225323015,"צור נתן","ZUR NATAN"
1150,"צופר",0.00555555555555556,0.0867579908675799,0.102325581395349,0.0445344129554656,0.0352941176470588,0.0284552845528455,0.0636704119850187,0.0608695652173913,0.0438247011952191,"צופר",110.177248525772,"צופר","ZOFAR"
1151,"פארן",0.00467289719626168,0.0297872340425532,0.0505836575875486,0.0407407407407407,0.0472727272727273,0.0346153846153846,0.0656370656370656,0.0469314079422383,0.052434456928839,"פארן",124.831766677097,"פארן","PARAN"
1155,"מגן שאול",0.139705882352941,0.4125,0.338095238095238,0.468992248062016,0.533112582781457,0.532467532467532,0.6,0.516129032258065,0.51063829787234,"מגןשאול",127.685270666056,"מגן שאול","MAGEN SHA'UL"
1167,"קיסריה",0.0799373040752351,0.223707664884135,0.226764365599691,0.227879213483146,0.240381558028617,0.250877752952442,0.27909887359199,0.223436551305404,0.25065274151436,"קיסריה",105.968346314921,"קיסריה","QESARYYA"
1175,"עידן",0.00961538461538462,0.0743243243243243,0.154362416107383,0.109826589595376,0.0793650793650794,0.0558659217877095,0.13953488372093,0.0862068965517241,0.106598984771574,"עידן",101.797446958077,"עידן","IDDAN"
1176,"ספיר",0.0642857142857143,0.182352941176471,0.171597633136095,0.219387755102041,0.244791666666667,0.187192118226601,0.326530612244898,0.157360406091371,0.254901960784314,"ספיר",106.411934404822,"ספיר","SAPPIR"
1182,"אלון הגליל",0.0179948586118252,0.0780141843971631,0.0705882352941176,0.0452079566003617,0.0449775112443778,0.0343213728549142,0.0538336052202284,0.0321592649310873,0.027823240589198,"אלוןהגליל",145.592263372039,"אלון הגליל","ALLON HAGALIL"
1186,"הושעיה",0.113902847571189,0.28060522696011,0.151515151515152,0.200214132762313,0.191705069124424,0.180790960451977,0.229586935638809,0.161230195712954,0.208213944603629,"הושעיה",148.975998739751,"הושעיה","HOSHA'AYA"
1197,"נאות סמדר",0.0365853658536585,0.106918238993711,0.0890052356020942,0.119402985074627,0.0733333333333333,0.0817610062893082,0.10738255033557,0.06875,0.0580645161290323,"נאותסמדר",148.694250429574,"נאות סמדר","NE'OT SMADAR"
1199,"עדי",0.0621827411167513,0.190582959641256,0.20042872454448,0.16543438077634,0.177504393673111,0.178666666666667,0.204688908926961,0.158267020335986,0.174977334542158,"עדי",146.113641223402,"עדי","ADI"
1224,"כוכב יאיר",0.10180412371134,0.239644444444444,0.180722891566265,0.172674897119342,0.161118508655127,0.147084121795975,0.190112749349523,0.132554945054945,0.155411331345378,"כוכביאיר",82.3477680722022,"כוכב יאיר","KOKHAV YA'IR"
1236,"נירית",0.0306306306306306,0.118858954041204,0.106546854942234,0.0697674418604651,0.0588235294117647,0.0676328502415459,0.0916149068322981,0.0656488549618321,0.0845070422535211,"נירית",76.5236730765502,"נירית","NIRIT"
1244,"תמרת",0.0441347270615563,0.0971615720524018,0.0669500531349628,0.0716510903426791,0.0629590766002099,0.0655555555555556,0.0924464487034949,0.0607064017660044,0.0713450292397661,"תמרת",140.525912961301,"תמרת","TIMRAT"
1247,"חריש",0.0542691751085383,0.146746347941567,0.218045112781955,0.246973365617433,0.26603325415677,0.245794392523364,0.325024342745862,0.212014134275618,0.235677613886399,"חריש",108.207055277217,"חריש","HARISH"
1249,"הרדוף",0.00561797752808989,0.0099009900990099,0.015625,0.00344827586206897,0.00892857142857143,0.00638977635782748,0.0127388535031847,0.0124223602484472,0.012987012987013,"הרדוף",144.048642200379,"הרדוף","HARDUF"
1251,"עין תמר",NA,0.141025641025641,0.208333333333333,0.19047619047619,0.223404255319149,0.177215189873418,0.273684210526316,0.210526315789474,0.23469387755102,"עיןתמר",99.5715367664288,"עין תמר","EN TAMAR"
1257,"חנתון",NA,0.0763358778625954,0.133574007220217,0.135542168674699,0.157760814249364,0.1825,0.181592039800995,0.126865671641791,0.160583941605839,"חנתון",148.883628618206,"חנתון","HANNATON"
1262,"צוקים",NA,NA,0.0869565217391304,0.0961538461538462,0.0364963503649635,0.0692307692307692,0.0869565217391304,0.0518518518518519,0.0153846153846154,"צוקים",115.855812615142,"צוקים","ZUQIM"
1274,"גן נר",0.124203821656051,0.261111111111111,0.271893244370309,0.320256776034237,0.348821989528796,0.358439811701412,0.42175957018133,0.35030549898167,0.371617161716172,"גןנר",129.875046554086,"גן נר","GAN NER"
1282,"מירב",0.075187969924812,0.376344086021505,0.150485436893204,0.163346613545817,0.127450980392157,0.129824561403509,0.282828282828283,0.137614678899083,0.234782608695652,"מירב",128.547140207541,"מירב","MERAV"
1283,"תל תאומים",0.219047619047619,0.481203007518797,0.423728813559322,0.5,0.555555555555556,0.622317596566524,0.716,0.5375,0.50185873605948,"תלתאומים",132.400725626865,"תל תאומים","TEL TE'OMIM"
1284,"נופית",0.0503300330033003,0.155719557195572,0.14680710994075,0.123791102514507,0.127952755905512,0.12962962962963,0.164392462638077,0.0964970257766028,0.124576844955992,"נופית",142.378658060342,"נופית","NOFIT"
1288,"גבעת אלה",0.0302351623740202,0.123417721518987,0.0918181818181818,0.0911310008136696,0.0732459521973786,0.0805647840531561,0.0891089108910891,0.0714285714285714,0.0986784140969163,"גבעתאלה",143.236084468365,"גבעת אלה","GIV'AT ELA"
1290,"זמר",0.00623582766439909,0.00664652567975831,0.0124700239808153,0.00934579439252336,0.00731350560702097,0.00281590989088349,0.00186974135244624,0.0228116710875332,0.00319375443577005,"זמר",97.5346815267403,"זמר","ZEMER"
1315,"מתן",0.0707831325301205,0.182501708817498,0.161825726141079,0.140899122807018,0.148880791254555,0.149868073878628,0.172449508026929,0.128871128871129,0.142255005268704,"מתן",76.4474550976064,"מתן","MATTAN"
1316,"אל-עריאן",NA,NA,0,0,0.0333333333333333,0.0111111111111111,0,0.0476190476190476,0.03,"אלעריאן",116.432290718184,"אל -עריאן","AL-ARYAN"
1319,"בת חפר",0.0687350835322196,0.186746987951807,0.136729222520107,0.143009226401703,0.154255319148936,0.167978104686965,0.203418803418803,0.165652467883705,0.171513549239921,"בתחפר",94.7580519444049,"בת חפר","BAT HEFER"
1320,"עין חוד",NA,0,0,0,0.0144927536231884,0,0,0.0104166666666667,0,"עיןחוד",130.509258448827,"עין חוד","EIN HOD"
1321,"ח'ואלד",0.018348623853211,0.0471698113207547,0.0505050505050505,0.00694444444444444,0.00460829493087558,0,0,0.0772727272727273,0.0426356589147287,"חואלד",143.406750393357,"ח'ואלד","KHAWALED"
1326,"בסמ""ה",0.00114744693057946,0.00224820143884892,0.00363108206245461,0.00532809871003926,0.00756068444090728,0.00607231576041954,0.00180464696593729,0.0267085624509034,0.00982800982800983,"בסמה",111.856106121501,"בסמ""ה","BASMA"
1327,"מעלה עירון",0.0010806916426513,0.00294502617801047,0.00353535353535354,0.00216060496939143,0.0133295519001702,0.00661686232657417,0.00165508109897385,0.0291323622545915,0.00836635843240863,"מעלהעירון",121.613439981005,"מעלה עירון","MA'ALE IRON"
1330,"אחוזת ברק",0.0654761904761905,0.255162241887906,0.247120418848168,0.307560137457045,0.308411214953271,0.336546184738956,0.410906298003072,0.310534591194969,0.347664936990363,"אחוזתברק",140.509973761544,"אחוזת ברק","AHUZZAT BARAQ"
1337,"שמשית",0.0400890868596882,0.110567514677104,0.107638888888889,0.0875796178343949,0.0867614061331339,0.0915279878971256,0.114729829755736,0.0791788856304985,0.0878877400295421,"שמשית",144.191982485929,"שמשית","SHIMSHIT"
1345,"צור יצחק",NA,0.202898550724638,0.160481444332999,0.151630434782609,0.16542948038176,0.166608084358524,0.209722222222222,0.164406779661017,0.178661616161616,"צוריצחק",85.6830755900862,"צור יצחק","ZUR YIZHAQ"
1361,"בת חן",NA,0.162352941176471,0.128140703517588,0.135678391959799,0.0923566878980892,0.115625,0.0920634920634921,0.0730593607305936,0.0897435897435897,"בתחן",91.9183556476219,"בת חן","BAT HEN"
1370,"מצפה אילן",NA,NA,0.173913043478261,0.177083333333333,0.187919463087248,0.125,0.196078431372549,0.0909090909090909,0.142857142857143,"מצפהאילן",110.19054489435,"מצפה אילן","MITSPE ILAN"
2002,"תנובות",0.110429447852761,0.275071633237822,0.197530864197531,0.280973451327434,0.341825902335456,0.338329764453961,0.449074074074074,0.364896073903002,0.360262008733624,"תנובות",89.6826979006484,"תנובות","TENUVOT"
2003,"תלמי אלעזר",0.142384105960265,0.268361581920904,0.275184275184275,0.226327944572748,0.21272365805169,0.180914512922465,0.214285714285714,0.156190476190476,0.165384615384615,"תלמיאלעזר",103.931497645781,"תלמי אלעזר","TALME EL'AZAR"
2008,"שדה יצחק",0.0427807486631016,0.201923076923077,0.11284046692607,0.177777777777778,0.23321554770318,0.2,0.287769784172662,0.202054794520548,0.234939759036145,"שדהיצחק",100.761978600987,"שדה יצחק","SEDE YIZHAQ"
2015,"שדי חמד",0.0521739130434783,0.134529147982063,0.128014842300557,0.141592920353982,0.122413793103448,0.0874125874125874,0.16036036036036,0.127306273062731,0.141804788213628,"שדיחמד",75.2256690366854,"שדי חמד","SEDE HEMED"
2016,"רוויה",0.18348623853211,0.504065040650406,0.295774647887324,0.453333333333333,0.630057803468208,0.629834254143646,0.751381215469613,0.648809523809524,0.545454545454545,"רוויה",130.968918814604,"רוויה","REWAYA"
2018,"גבעת חיים (איחוד)",0,0.00516351118760757,0.013719512195122,0.00723589001447178,0.0148648648648649,0.00944669365721997,0.0246238030095759,0.0163487738419619,0.0258152173913043,"גבעתחייםאיחוד",97.8752656019918,"גבעת חיים (איחוד)","GIV'AT HAYYIM (IHUD)"
2024,"אום אל-קוטוף",0.00442477876106195,0.00338983050847458,0.0129032258064516,0.00192678227360308,0.00828729281767956,0.00790513833992095,0.00690846286701209,0.0319148936170213,0.00448430493273543,"אוםאלקוטוף",110.04551505697,"אום אל-קוטוף","UMM AL-QUTUF"
2026,"ירדנה",0.0944444444444444,0.270440251572327,0.368098159509202,0.451282051282051,0.577114427860697,0.543689320388349,0.629107981220657,0.567164179104478,0.637614678899083,"ירדנה",146.720925341642,"ירדנה","YARDENA"
2029,"מדרך עוז",0.145593869731801,0.314393939393939,0.332317073170732,0.363171355498721,0.465473145780051,0.502487562189055,0.552311435523114,0.453865336658354,0.426470588235294,"מדרךעוז",126.732540906711,"מדרך עוז","MIDRAKH OZ"
2042,"עין גדי",0,0.0640569395017794,0.100977198697068,0.0714285714285714,0.0769230769230769,0.0911949685534591,0.105431309904153,0.100649350649351,0.0706713780918728,"עיןגדי",77.5890146612994,"עין גדי","EN GEDI"
2043,"בחן",0.0175438596491228,0.0777777777777778,0.0826210826210826,0.0861244019138756,0.065359477124183,0.078125,0.0802603036876356,0.0881147540983607,0.107784431137725,"בחן",96.900446276704,"בחן","BAHAN"
2052,"אביטל",0.279166666666667,0.444444444444444,0.371647509578544,0.611111111111111,0.627986348122867,0.607843137254902,0.727272727272727,0.602006688963211,0.470948012232416,"אביטל",130.535945788176,"אביטל","AVITAL"
2053,"פרזון",0.385026737967914,0.482352941176471,0.461928934010152,0.54625550660793,0.572687224669604,0.544303797468354,0.641860465116279,0.564102564102564,0.518672199170125,"פרזון",130.112705998516,"פרזון","PERAZON"
2054,"מיטב",0.275862068965517,0.483720930232558,0.422413793103448,0.588235294117647,0.601351351351351,0.604240282685512,0.677083333333333,0.626415094339623,0.555172413793103,"מיטב",129.426453960867,"מיטב","METAV"
2055,"מאור",0.0819672131147541,0.209567198177677,0.220614828209765,0.250409165302782,0.267341040462428,0.241726618705036,0.304654442877292,0.231301939058172,0.228142076502732,"מאור",103.219854549862,"מאור","MA'OR"
2057,"שדי תרומות",0.27027027027027,0.545454545454545,0.522727272727273,0.640692640692641,0.77734375,0.829166666666667,0.872659176029963,0.782258064516129,0.689419795221843,"שדיתרומות",131.375004304423,"שדי תרומות","SEDE TERUMOT"
2100,"טירת כרמל",0.119286510590858,0.329728485964105,0.392860870472811,0.456273045286943,0.527411814704632,0.536818484042553,0.596249798808949,0.498369210697978,0.461359093937375,"טירתכרמל",135.256758153947,"טירת כרמל","TIRAT KARMEL"
2300,"קרית טבעון",0.0602795947159164,0.154013015184382,0.150251146538546,0.136896588148305,0.145390802227263,0.146788019896285,0.178106821787414,0.134514224369297,0.137813915191437,"קריתטבעון",134.080032762355,"קריית טבעון","QIRYAT TIV'ON"
2500,"נשר",0.125024905359633,0.272535920197675,0.368096083904254,0.308285914724452,0.341638715860086,0.345024535435605,0.393671993004213,0.325044404973357,0.311674372523118,"נשר",137.341033440998,"נשר","NESHER"
2710,"אום אל-פחם",0.000975927130774236,0.000825139242247129,0.00119919212320121,0.00103341370995522,0.00251078349320801,0.00285650274448303,0.00285599535900754,0.0143668559973271,0.00712753442668327,"אוםאלפחם",116.681538911614,"אום אל-פחם","UMM AL-FAHM"
2720,"טירה",0.00154559505409583,0.00180396873120866,0.00353921680557141,0.00163637929549565,0.00416666666666667,0.00339995024463057,0.00174865049798525,0.00978135788262371,0.00327400940228341,"טירה",81.4589074415146,"טירה","TIRE"
2730,"טייבה",0.00186062246278755,0.00136882129277567,0.00159616919393456,0.00267186195379905,0.00285561306442977,0.00324974272870064,0.00145065279375719,0.00766956938563554,0.0034480776966841,"טייבה",84.8626966179059,"טייבה","TAYIBE"
3555,"נתיב הגדוד",0.135135135135135,0.2,0.197530864197531,0.238095238095238,0.336448598130841,0.217948717948718,0.265060240963855,0.166666666666667,0.176470588235294,"נתיבהגדוד",96.6277891096904,"נתיב הגדוד","NETIV HAGEDUD"
3556,"אלמוג",0.0476190476190476,0.0869565217391304,0.0961538461538462,0.125,0.117647058823529,0.141732283464567,0.194029850746269,0.104,0.172727272727273,"אלמוג",88.7219302846582,"אלמוג","ALMOG"
3557,"קדומים",0.0743700061462815,0.2,0.114678899082569,0.200488997555012,0.19200734956362,0.17697431018078,0.28900624099856,0.165369649805447,0.162135922330097,"קדומים",92.2153355120756,"קדומים","QEDUMIM"
3558,"תומר",0.126666666666667,0.310975609756098,0.296703296703297,0.278409090909091,0.201923076923077,0.28780487804878,0.349206349206349,0.229591836734694,0.243523316062176,"תומר",97.7447321995896,"תומר","TOMER"
3560,"אלקנה",0.105849582172702,0.25893347993403,0.128093158660844,0.17287488061127,0.183018867924528,0.164525691699605,0.274678111587983,0.158715162966462,0.193691692581075,"אלקנה",75.4164995209854,"אלקנה","ELQANA"
3564,"כוכב השחר",0.0341296928327645,0.075177304964539,0.0667490729295426,0.0849598163030999,0.0883534136546185,0.0820512820512821,0.164670658682635,0.0674603174603175,0.0569561157796452,"כוכבהשחר",86.6477321932944,"כוכב השחר","KOKHAV HASHAHAR"
3565,"רימונים",0.172413793103448,0.446043165467626,0.471631205673759,0.520634920634921,0.553370786516854,0.555555555555556,0.692307692307692,0.501432664756447,0.427777777777778,"רימונים",84.798016379545,"רימונים","RIMMONIM"
3566,"יפית",0.159090909090909,0.338461538461538,0.415384615384615,0.317073170731707,0.504672897196262,0.480769230769231,0.584158415841584,0.424242424242424,0.376237623762376,"יפית",103.089497434212,"יפית","YAFIT"
3567,"סלעית",0.0759493670886076,0.220472440944882,0.181818181818182,0.154574132492114,0.0967184801381693,0.109298531810767,0.132165605095541,0.0865533230293663,0.0931297709923664,"סלעית",89.0382821978541,"סלעית","SAL'IT"
3568,"ריחן",0.11864406779661,0.192307692307692,0.157303370786517,0.202020202020202,0.232258064516129,0.246666666666667,0.282051282051282,0.219653179190751,0.184782608695652,"ריחן",113.961403989362,"ריחן","REHAN"
3569,"מבוא דותן",0.128,0.274193548387097,0.455882352941176,0.431952662721893,0.375,0.427083333333333,0.495192307692308,0.378109452736318,0.264462809917355,"מבואדותן",111.598160976193,"מבוא דותן","MEVO DOTAN"
3570,"אריאל",0.241234601326655,0.451408450704225,0.534245064519687,0.461665122980344,0.437268819354194,0.439601494396015,0.523943368727878,0.390731338446581,0.405732484076433,"אריאל",79.160328538243,"אריאל","ARI'EL"
3571,"שבי שומרון",0.0600600600600601,0.203342618384401,0.328083989501312,0.259803921568627,0.243243243243243,0.246575342465753,0.333333333333333,0.171492204899777,0.186695278969957,"שבישומרון",98.5161146470783,"שבי שומרון","SHAVE SHOMERON"
3572,"כפר תפוח",0.0533333333333333,0.152230971128609,0.147704590818363,0.261455525606469,0.217659137577002,0.247983870967742,0.377319587628866,0.185258964143426,0.140952380952381,"כפרתפוח",90.7721558793752,"כפר תפוח","KEFAR TAPPUAH"
3574,"בית אל",0.0381746379991224,0.122042341220423,0.0799095363739163,0.112986060161409,0.10996807378503,0.123402701715955,0.195676481550503,0.0953846153846154,0.0967383246849518,"ביתאל",75.6499439568341,"בית אל","BET EL"
3576,"מצפה יריחו",0.043261231281198,0.0963687150837989,0.117971334068357,0.152988855116515,0.164410058027079,0.165182987141444,0.304889741131352,0.146887159533074,0.151627906976744,"מצפהיריחו",83.7341201345981,"מצפה יריחו","MIZPE YERIHO"
3578,"שדמות מחולה",0.076555023923445,0.18007662835249,0.0423728813559322,0.0988593155893536,0.098159509202454,0.112462006079027,0.196141479099678,0.0952380952380952,0.0794117647058823,"שדמותמחולה",127.487251184483,"שדמות מחולה","SHADMOT MEHOLA"
3579,"אלון מורה",0.0619469026548673,0.103059581320451,0.13006993006993,0.105193075898802,0.0792349726775956,0.0826446280991736,0.151260504201681,0.07703081232493,0.0850767085076709,"אלוןמורה",104.591833807678,"אלון מורה","ELON MORE"
3598,"ארגמן",0.125,0.390243902439024,0.2625,0.390804597701149,0.385542168674699,0.470588235294118,0.604651162790698,0.367088607594937,0.378378378378378,"ארגמן",114.012731837216,"ארגמן","ARGAMAN"
3599,"מחולה",0.105527638190955,0.306532663316583,0.113074204946996,0.186335403726708,0.139759036144578,0.183206106870229,0.28125,0.154981549815498,0.222996515679443,"מחולה",127.657586924079,"מחולה","MEHOLA"
3601,"קליה",0.0220588235294118,0.215277777777778,0.2,0.137795275590551,0.161290322580645,0.17351598173516,0.220720720720721,0.159817351598174,0.194092827004219,"קליה",88.0748671204015,"קליה","QALYA"
3605,"משואה",0.160493827160494,0.465116279069767,0.474226804123711,0.40625,0.356435643564356,0.357894736842105,0.39047619047619,0.345454545454545,0.282051282051282,"משואה",107.692397990016,"משואה","MASSU'A"
3606,"גלגל",0,0.125,0.157142857142857,0.25609756097561,0.302325581395349,0.329545454545455,0.411111111111111,0.318181818181818,0.297872340425532,"גלגל",97.1611261742475,"גלגל","GILGAL"
3607,"ייט""ב",0.0253164556962025,0.0434782608695652,0.475,0.0802919708029197,0.353658536585366,0.35,0.446540880503145,0.192546583850932,0.214285714285714,"ייטב",92.3591055633471,"ייט""ב","YITAV"
3608,"מעלה אפרים",0.0996503496503496,0.300854700854701,0.304940374787053,0.3703125,0.386942675159236,0.419130434782609,0.495755517826825,0.361209964412811,0.344497607655502,"מעלהאפרים",97.4417911271363,"מעלה אפרים","MA'ALE EFRAYIM"
3609,"חמרה",0.0875,0.184210526315789,0.25,0.354838709677419,0.34020618556701,0.367816091954023,0.471264367816092,0.310344827586207,0.281553398058252,"חמרה",109.626921418582,"חמרה","HAMRA"
3610,"מצפה שלם",0,0.0777777777777778,0.0769230769230769,0.0727272727272727,0.064,0.0790960451977401,0.209677419354839,0.120418848167539,0.136842105263158,"מצפהשלם",78.6284454334463,"מצפה שלם","MIZPE SHALEM"
3612,"בקעות",0.13953488372093,0.333333333333333,0.333333333333333,0.391304347826087,0.353982300884956,0.351851851851852,0.480769230769231,0.336633663366337,0.355769230769231,"בקעות",114.101104949832,"בקעות","BEQA'OT"
3613,"גיתית",0.11,0.292035398230089,0.172131147540984,0.24,0.203125,0.216494845360825,0.317948717948718,0.189473684210526,0.204188481675393,"גיתית",99.5190855806393,"גיתית","GITTIT"
3614,"מכורה",0.0789473684210526,0.263888888888889,0.28,0.271604938271605,0.326086956521739,0.333333333333333,0.421052631578947,0.311111111111111,0.242105263157895,"מכורה",106.158803025991,"מכורה","MEKHORA"
3615,"פצאל",0.13013698630137,0.335616438356164,0.35031847133758,0.329545454545455,0.369230769230769,0.369230769230769,0.435483870967742,0.247311827956989,0.349282296650718,"פצאל",99.4528611523991,"פצאל","PEZA'EL"
3617,"עופרה",0.0545129579982127,0.250203748981255,0.110797459421313,0.16632860040568,0.15564462257849,0.171864171864172,0.291023842917251,0.167233174711081,0.163734776725304,"עופרה",79.8458205852639,"עפרה","OFRA"
3619,"רועי",0.102941176470588,0.2,0.20863309352518,0.214285714285714,0.292929292929293,0.307692307692308,0.337209302325581,0.311688311688312,0.290697674418605,"רועי",116.865483617862,"רועי","RO'I"
3620,"נירן",0,0.0465116279069767,0,0,0,NA,NA,NA,NA,"נירן",96.0244415484532,"נירן","NIRAN"
3637,"מעלה שומרון",0.284313725490196,0.518272425249169,0.374358974358974,0.368763557483731,0.368869936034115,0.412556053811659,0.503480278422274,NA,NA,"מעלהשומרון",83.8336469658087,"מעלה שומרון","MA'ALE SHOMERON"
3638,"כפר אדומים",0.172631578947368,0.389687235841082,0.290322580645161,0.368233194527067,0.276735935124176,0.268203247773704,0.36996336996337,0.232723577235772,0.294117647058824,"כפראדומים",79.052947224743,"כפר אדומים","KEFAR ADUMMIM"
3639,"ורד יריחו",0.129032258064516,0.348623853211009,0.273381294964029,0.392592592592593,0.420454545454545,0.466666666666667,0.561497326203209,0.421052631578947,0.376884422110553,"ורדיריחו",87.7982938991093,"ורד יריחו","WERED YERIHO"
3640,"קרני שומרון",0.141711229946524,0.33018580566555,0.259994247914869,0.302293828509011,0.295110024449878,0.297793206050087,0.394972202078801,0.24829707756537,0.260566356720203,"קרנישומרון",83.6758211768226,"קרני שומרון","QARNE SHOMERON"
3641,"שילה",0.0603448275862069,0.125545851528384,0.111305872042068,0.148204736440031,0.127767235926629,0.11340206185567,0.236456341618866,0.0867970660146699,0.0915771622385529,"שילה",88.5630802841962,"שילה","SHILO"
3643,"חיננית",0.0636042402826855,0.192528735632184,0.463894967177243,0.163346613545817,0.230252100840336,0.261245674740484,0.31687898089172,0.258970358814353,0.240469208211144,"חיננית",117.13667095287,"חיננית","HINNANIT"
3645,"בית הערבה",0.0769230769230769,0.194444444444444,0.355555555555556,0.235294117647059,0.277777777777778,0.403225806451613,0.387323943661972,0.212121212121212,0.227722772277228,"ביתהערבה",92.8274283281065,"בית הערבה","BET HAARAVA"
3647,"יקיר",0.0783505154639175,0.246704331450094,0.138020833333333,0.235436893203884,0.220192307692308,0.193193193193193,0.33852140077821,0.192417061611374,0.205828779599271,"יקיר",84.9555983937456,"יקיר","YAQIR"
