"SEMEL_YISHUV","locality","loc","year","aleh_yarok_percentage","arab_list_percentage","coalition_2015_percentage","democratura_percentage","economy_party_percentage","habait_hayehudi_percentage","hope_for_change_percentage","israel_beiteinu_percentage","joint_list_percentage","kulanu_percentage","likud_percentage","meretz_percentage","na_nach_percentage","or_party_percentage","peoples_team_percentage","perach_party_percentage","pirate_party_percentage","protect_children_percentage","rent_with_dignity_percentage","right_wing_percentage","shas_percentage","social_leadership_percentage","the_greens_percentage","turnout_percentage","ubizchutan_percentage","yahad_percentage","yahadut_hatora_percentage","yesh_atid_percentage","zionist_union_percentage"
592,"בני דרום","בנידרום","2015",0.012987012987013,0,0.623376623376623,0,0,0.597402597402597,0,0,0,0.025974025974026,0.220779220779221,0.00649350649350649,0,0,0,0.00324675324675325,0,0,0,0.597402597402597,0,0,0,0.867977528089888,0,0.0357142857142857,0,0.0357142857142857,0.0616883116883117
592,"בני דרום","בנידרום","2019",NA,NA,0.6265664160401,NA,NA,NA,NA,NA,NA,NA,0.167919799498747,NA,NA,NA,NA,NA,NA,NA,NA,0.629072681704261,NA,NA,NA,0.867965367965368,NA,NA,NA,NA,NA
592,"בני דרום","בנידרום","2019_2",NA,NA,0.60559796437659,NA,NA,NA,NA,NA,NA,NA,0.190839694656489,NA,NA,NA,NA,NA,NA,NA,NA,0.610687022900763,NA,NA,NA,0.841880341880342,NA,NA,NA,NA,NA
592,"בני דרום","בנידרום","2020",NA,NA,0.580152671755725,NA,NA,NA,NA,NA,NA,NA,0.272264631043257,NA,NA,NA,NA,NA,NA,NA,NA,0.582697201017812,NA,NA,NA,0.832635983263598,NA,NA,NA,NA,NA
592,"בני דרום","בנידרום","2021",NA,NA,0.676056338028169,NA,NA,NA,NA,NA,NA,NA,0.154929577464789,NA,NA,NA,NA,NA,NA,NA,NA,0.68075117370892,NA,NA,NA,0.854291417165669,NA,NA,NA,NA,NA
592,"בני דרום","בנידרום","2022",NA,NA,0.589569160997732,NA,NA,NA,NA,NA,NA,NA,0.201814058956916,NA,NA,NA,NA,NA,NA,NA,NA,0.428571428571429,NA,NA,NA,0.809090909090909,NA,NA,NA,NA,NA
593,"ערוגות","ערוגות","2006",0.0254452926208651,0,0.0483460559796438,0,0,0.0279898218829517,0,0.0330788804071247,0,0,0.0534351145038168,0.0458015267175573,0,0,0,0,0,0,0,0.0814249363867685,0.0152671755725191,0,0.0254452926208651,0.934357571293276,0,0,0.00508905852417303,0,0.290076335877863
593,"ערוגות","ערוגות","2009",0.0023094688221709,0,0.023094688221709,0,0,0.0092378752886836,0,0.0715935334872979,0,0,0.207852193995381,0.0392609699769053,0,0,0,0,0,0,0,0.0946882217090069,0.0092378752886836,0,0,0.778175313059034,0,0,0.0046189376443418,0,0.237875288683603
593,"ערוגות","ערוגות","2013",0.0169133192389006,0,0.0634249471458774,0,0.00211416490486258,0.040169133192389,0,0.192389006342495,0,0,0.192389006342495,0.0570824524312896,0,0,0,0,0,0,0,0.0634249471458774,0.0190274841437632,0,0.00211416490486258,0.782537067545305,0,0.0126849894291755,0.00422832980972516,0.257928118393235,0.338266384778013
593,"ערוגות","ערוגות","2015",0.017578125,0,0.142578125,0,0,0.052734375,0,0.01171875,0,0.078125,0.21875,0.052734375,0,0,0,0,0,0,0,0.076171875,0.005859375,0,0,0.833063209076175,0,0.001953125,0.005859375,0.154296875,0.400390625
593,"ערוגות","ערוגות","2019",NA,NA,0.0477941176470588,NA,NA,NA,NA,NA,NA,NA,0.216911764705882,NA,NA,NA,NA,NA,NA,NA,NA,0.0477941176470588,NA,NA,NA,0.808541973490427,NA,NA,NA,NA,NA
593,"ערוגות","ערוגות","2019_2",NA,NA,0.0380228136882129,NA,NA,NA,NA,NA,NA,NA,0.199619771863118,NA,NA,NA,NA,NA,NA,NA,NA,0.0608365019011407,NA,NA,NA,0.784342688330872,NA,NA,NA,NA,NA
593,"ערוגות","ערוגות","2020",NA,NA,0.0423572744014733,NA,NA,NA,NA,NA,NA,NA,0.274401473296501,NA,NA,NA,NA,NA,NA,NA,NA,0.0515653775322284,NA,NA,NA,0.808320950965825,NA,NA,NA,NA,NA
593,"ערוגות","ערוגות","2021",NA,NA,0.0883977900552486,NA,NA,NA,NA,NA,NA,NA,0.202578268876611,NA,NA,NA,NA,NA,NA,NA,NA,0.104972375690608,NA,NA,NA,0.805925925925926,NA,NA,NA,NA,NA
593,"ערוגות","ערוגות","2022",NA,NA,0.0886075949367089,NA,NA,NA,NA,NA,NA,NA,0.193490054249548,NA,NA,NA,NA,NA,NA,NA,NA,0.0958408679927667,NA,NA,NA,0.797122302158273,NA,NA,NA,NA,NA
594,"צפריה","צפריה","2006",0.0154440154440154,0,0.594594594594595,0,0,0.536679536679537,0,0.0308880308880309,0,0,0.0965250965250965,0.00386100386100386,0,0,0,0,0,0,0,0.625482625482625,0.0308880308880309,0,0.0115830115830116,0.940046296296296,0,0.0810810810810811,0.027027027027027,0,0.0463320463320463
594,"צפריה","צפריה","2009",0.00355871886120996,0,0.587188612099644,0,0,0.540925266903915,0,0.0355871886120996,0,0,0.281138790035587,0.00355871886120996,0,0,0,0,0,0,0,0.622775800711744,0.0391459074733096,0,0.00355871886120996,0.822674418604651,0,0,0.00711743772241993,0,0.0213523131672598
594,"צפריה","צפריה","2013",0.00273972602739726,0,0.649315068493151,0,0,0.578082191780822,0,0.145205479452055,0,0,0.145205479452055,0.00547945205479452,0,0,0,0,0,0,0,0.649315068493151,0.0520547945205479,0,0,0.844907407407407,0,0.0712328767123288,0.0191780821917808,0.0547945205479452,0.0356164383561644
594,"צפריה","צפריה","2015",0.0102040816326531,0,0.561224489795918,0,0,0.471938775510204,0,0,0,0.0510204081632653,0.232142857142857,0.00510204081632653,0,0,0,0,0,0,0,0.510204081632653,0.0255102040816327,0,0,0.88963963963964,0,0.10969387755102,0.0127551020408163,0.0586734693877551,0.0229591836734694
594,"צפריה","צפריה","2019",NA,NA,0.594036697247706,NA,NA,NA,NA,NA,NA,NA,0.208715596330275,NA,NA,NA,NA,NA,NA,NA,NA,0.594036697247706,NA,NA,NA,0.853515625,NA,NA,NA,NA,NA
594,"צפריה","צפריה","2019_2",NA,NA,0.604819277108434,NA,NA,NA,NA,NA,NA,NA,0.180722891566265,NA,NA,NA,NA,NA,NA,NA,NA,0.612048192771084,NA,NA,NA,0.807392996108949,NA,NA,NA,NA,NA
594,"צפריה","צפריה","2020",NA,NA,0.574572127139364,NA,NA,NA,NA,NA,NA,NA,0.310513447432763,NA,NA,NA,NA,NA,NA,NA,NA,0.579462102689487,NA,NA,NA,0.807843137254902,NA,NA,NA,NA,NA
594,"צפריה","צפריה","2021",NA,NA,0.668965517241379,NA,NA,NA,NA,NA,NA,NA,0.163218390804598,NA,NA,NA,NA,NA,NA,NA,NA,0.668965517241379,NA,NA,NA,0.804428044280443,NA,NA,NA,NA,NA
594,"צפריה","צפריה","2022",NA,NA,0.621867881548975,NA,NA,NA,NA,NA,NA,NA,0.202733485193622,NA,NA,NA,NA,NA,NA,NA,NA,0.530751708428246,NA,NA,NA,0.793851717902351,NA,NA,NA,NA,NA
595,"לוחמי הגיטאות","לוחמיהגיטאות","2006",0.0163398692810458,0,0.0163398692810458,0,0,0.00980392156862745,0,0.0163398692810458,0,0,0,0.042483660130719,0,0,0,0,0,0,0,0.0326797385620915,0.0065359477124183,0,0.0163398692810458,0.710280833887125,0,0.00326797385620915,0,0,0.663398692810457
595,"לוחמי הגיטאות","לוחמיהגיטאות","2009",0,0,0.0170648464163823,0,0,0.0102389078498294,0,0.0238907849829352,0,0,0.0546075085324232,0.10580204778157,0,0,0,0,0,0,0,0.0409556313993174,0.0068259385665529,0,0,0.693208430913349,0,0,0,0,0.477815699658703
595,"לוחמי הגיטאות","לוחמיהגיטאות","2013",0.00303951367781155,0,0.0121580547112462,0,0,0.00911854103343465,0,0.0516717325227964,0,0,0.0516717325227964,0.127659574468085,0,0,0,0,0,0,0,0.0121580547112462,0.00303951367781155,0,0.00303951367781155,0.758620689655172,0,0.00303951367781155,0,0.173252279635258,0.574468085106383
595,"לוחמי הגיטאות","לוחמיהגיטאות","2015",0.00869565217391304,0.00289855072463768,0.0550724637681159,0,0,0.0202898550724638,0,0.0173913043478261,0,0.0318840579710145,0.0608695652173913,0.0782608695652174,0,0,0,0,0,0,0,0.0405797101449275,0.00289855072463768,0,0,0.75764192139738,0,0.00289855072463768,0,0.0898550724637681,0.684057971014493
595,"לוחמי הגיטאות","לוחמיהגיטאות","2019",NA,NA,0.0116009280742459,NA,NA,NA,NA,NA,NA,NA,0.0719257540603248,NA,NA,NA,NA,NA,NA,NA,NA,0.0162412993039443,NA,NA,NA,0.810506566604128,NA,NA,NA,NA,NA
595,"לוחמי הגיטאות","לוחמיהגיטאות","2019_2",NA,NA,0.0144578313253012,NA,NA,NA,NA,NA,NA,NA,0.0867469879518072,NA,NA,NA,NA,NA,NA,NA,NA,0.036144578313253,NA,NA,NA,0.774674115456238,NA,NA,NA,NA,NA
595,"לוחמי הגיטאות","לוחמיהגיטאות","2020",NA,NA,0.0120481927710843,NA,NA,NA,NA,NA,NA,NA,0.0939759036144578,NA,NA,NA,NA,NA,NA,NA,NA,0.0313253012048193,NA,NA,NA,0.772811918063315,NA,NA,NA,NA,NA
595,"לוחמי הגיטאות","לוחמיהגיטאות","2021",NA,NA,0.0378619153674833,NA,NA,NA,NA,NA,NA,NA,0.0712694877505568,NA,NA,NA,NA,NA,NA,NA,NA,0.066815144766147,NA,NA,NA,0.779513888888889,NA,NA,NA,NA,NA
595,"לוחמי הגיטאות","לוחמיהגיטאות","2022",NA,NA,0.0635964912280702,NA,NA,NA,NA,NA,NA,NA,0.0767543859649123,NA,NA,NA,NA,NA,NA,NA,NA,0.0789473684210526,NA,NA,NA,0.767169179229481,NA,NA,NA,NA,NA
596,"מלכיה","מלכיה","2006",0.0103626943005181,0,0.0259067357512953,0,0,0.0103626943005181,0,0.0569948186528497,0,0,0.0259067357512953,0.0880829015544041,0,0,0,0,0,0,0,0.0829015544041451,0.0103626943005181,0,0.0155440414507772,0.661869611066311,0,0,0.00518134715025907,0,0.523316062176166
596,"מלכיה","מלכיה","2009",0.00836820083682008,0,0.0209205020920502,0,0,0.00836820083682008,0,0.0794979079497908,0,0,0.0585774058577406,0.138075313807531,0,0,0,0,0,0,0,0.100418410041841,0.0125523012552301,0,0.00836820083682008,0.664819944598338,0,0,0,0,0.355648535564854
596,"מלכיה","מלכיה","2013",0,0,0.0408163265306122,0,0,0.0326530612244898,0,0.106122448979592,0,0,0.106122448979592,0.146938775510204,0,0,0,0,0,0,0,0.0408163265306122,0.00816326530612245,0,0,0.58628841607565,0,0,0,0.155102040816327,0.506122448979592
596,"מלכיה","מלכיה","2015",0.0244897959183673,0,0.073469387755102,0,0,0.0204081632653061,0,0.0204081632653061,0,0.0448979591836735,0.0653061224489796,0.126530612244898,0,0,0,0,0,0,0,0.0489795918367347,0.00816326530612245,0,0,0.627551020408163,0,0,0,0.073469387755102,0.616326530612245
596,"מלכיה","מלכיה","2019",NA,NA,0.015625,NA,NA,NA,NA,NA,NA,NA,0.078125,NA,NA,NA,NA,NA,NA,NA,NA,0.0234375,NA,NA,NA,0.633906633906634,NA,NA,NA,NA,NA
596,"מלכיה","מלכיה","2019_2",NA,NA,0.0350194552529183,NA,NA,NA,NA,NA,NA,NA,0.0583657587548638,NA,NA,NA,NA,NA,NA,NA,NA,0.0739299610894942,NA,NA,NA,0.638820638820639,NA,NA,NA,NA,NA
596,"מלכיה","מלכיה","2020",NA,NA,0.0466926070038911,NA,NA,NA,NA,NA,NA,NA,0.0544747081712062,NA,NA,NA,NA,NA,NA,NA,NA,0.0544747081712062,NA,NA,NA,0.601873536299766,NA,NA,NA,NA,NA
596,"מלכיה","מלכיה","2021",NA,NA,0.0443548387096774,NA,NA,NA,NA,NA,NA,NA,0.0524193548387097,NA,NA,NA,NA,NA,NA,NA,NA,0.0604838709677419,NA,NA,NA,0.588652482269504,NA,NA,NA,NA,NA
596,"מלכיה","מלכיה","2022",NA,NA,0.0443548387096774,NA,NA,NA,NA,NA,NA,NA,0.0604838709677419,NA,NA,NA,NA,NA,NA,NA,NA,0.0564516129032258,NA,NA,NA,0.603365384615385,NA,NA,NA,NA,NA
597,"פלמחים","פלמחים","2006",0.0316455696202532,0,0.0221518987341772,0,0,0.00316455696202532,0,0.00632911392405063,0,0,0.0158227848101266,0.151898734177215,0,0,0,0,0,0,0,0.0284810126582278,0.0158227848101266,0,0.0189873417721519,0.832209674700826,0,0,0.00316455696202532,0,0.481012658227848
597,"פלמחים","פלמחים","2009",0.0157728706624606,0,0.0252365930599369,0,0,0.0157728706624606,0,0.0189274447949527,0,0,0.0410094637223975,0.192429022082019,0,0,0,0,0,0,0,0.0441640378548896,0.00946372239747634,0,0.0126182965299685,0.627218934911243,0,0,0,0,0.324921135646688
597,"פלמחים","פלמחים","2013",0.00802139037433155,0,0.018716577540107,0,0,0.0160427807486631,0,0.0454545454545455,0.0053475935828877,0,0.0454545454545455,0.237967914438503,0,0,0,0,0,0,0,0.018716577540107,0.00267379679144385,0,0.00267379679144385,0.691176470588235,0,0.00267379679144385,0,0.149732620320856,0.489304812834225
597,"פלמחים","פלמחים","2015",0.00952380952380952,0,0.119047619047619,0,0,0.0619047619047619,0,0.00476190476190476,0,0.05,0.0357142857142857,0.180952380952381,0,0,0.00952380952380952,0,0,0,0,0.0738095238095238,0.00476190476190476,0,0,0.705,0,0,0.00238095238095238,0.111904761904762,0.528571428571429
597,"פלמחים","פלמחים","2019",NA,NA,0.0282352941176471,NA,NA,NA,NA,NA,NA,NA,0.0635294117647059,NA,NA,NA,NA,NA,NA,NA,NA,0.0305882352941176,NA,NA,NA,0.73448275862069,NA,NA,NA,NA,NA
597,"פלמחים","פלמחים","2019_2",NA,NA,0.014218009478673,NA,NA,NA,NA,NA,NA,NA,0.0781990521327014,NA,NA,NA,NA,NA,NA,NA,NA,0.028436018957346,NA,NA,NA,0.719387755102041,NA,NA,NA,NA,NA
597,"פלמחים","פלמחים","2020",NA,NA,0.0226244343891403,NA,NA,NA,NA,NA,NA,NA,0.101809954751131,NA,NA,NA,NA,NA,NA,NA,NA,0.0339366515837104,NA,NA,NA,0.747884940778342,NA,NA,NA,NA,NA
597,"פלמחים","פלמחים","2021",NA,NA,0.0450643776824034,NA,NA,NA,NA,NA,NA,NA,0.0987124463519313,NA,NA,NA,NA,NA,NA,NA,NA,0.0686695278969957,NA,NA,NA,0.747993579454254,NA,NA,NA,NA,NA
597,"פלמחים","פלמחים","2022",NA,NA,0.0462555066079295,NA,NA,NA,NA,NA,NA,NA,0.092511013215859,NA,NA,NA,NA,NA,NA,NA,NA,0.0506607929515418,NA,NA,NA,0.713166144200627,NA,NA,NA,NA,NA
598,"בית קמה","ביתקמה","2006",0.0106382978723404,0,0,0,0,0,0,0.0106382978723404,0,0,0.00531914893617021,0.388297872340426,0,0,0,0,0,0,0,0.0106382978723404,0,0,0.0106382978723404,1,0,0,0,0,0.351063829787234
598,"בית קמה","ביתקמה","2009",0.003584229390681,0,0.017921146953405,0,0,0.010752688172043,0,0.028673835125448,0,0,0.0501792114695341,0.254480286738351,0,0,0,0,0,0,0,0.046594982078853,0,0,0.003584229390681,0.72609819121447,0,0,0.00716845878136201,0,0.200716845878136
598,"בית קמה","ביתקמה","2013",0.0092378752886836,0,0.0300230946882217,0,0,0.0277136258660508,0,0.0877598152424942,0,0,0.0877598152424942,0.270207852193995,0,0,0,0,0,0,0,0.0300230946882217,0.0023094688221709,0,0.0023094688221709,0.812615955473098,0,0.0023094688221709,0,0.233256351039261,0.346420323325635
598,"בית קמה","ביתקמה","2015",0.00638297872340425,0,0.0808510638297872,0,0,0.0234042553191489,0,0.0127659574468085,0.00212765957446809,0.0531914893617021,0.0893617021276596,0.223404255319149,0,0,0,0,0,0,0,0.0404255319148936,0.00212765957446809,0,0,0.833628318584071,0.00212765957446809,0.00425531914893617,0.00212765957446809,0.165957446808511,0.412765957446808
598,"בית קמה","ביתקמה","2019",NA,NA,0.03125,NA,NA,NA,NA,NA,NA,NA,0.115808823529412,NA,NA,NA,NA,NA,NA,NA,NA,0.0330882352941176,NA,NA,NA,0.819277108433735,NA,NA,NA,NA,NA
598,"בית קמה","ביתקמה","2019_2",NA,NA,0.027124773960217,NA,NA,NA,NA,NA,NA,NA,0.104882459312839,NA,NA,NA,NA,NA,NA,NA,NA,0.081374321880651,NA,NA,NA,0.826865671641791,NA,NA,NA,NA,NA
598,"בית קמה","ביתקמה","2020",NA,NA,0.0128676470588235,NA,NA,NA,NA,NA,NA,NA,0.121323529411765,NA,NA,NA,NA,NA,NA,NA,NA,0.0422794117647059,NA,NA,NA,0.807407407407407,NA,NA,NA,NA,NA
598,"בית קמה","ביתקמה","2021",NA,NA,0.0630472854640981,NA,NA,NA,NA,NA,NA,NA,0.0665499124343257,NA,NA,NA,NA,NA,NA,NA,NA,0.0910683012259194,NA,NA,NA,0.793342579750347,NA,NA,NA,NA,NA
598,"בית קמה","ביתקמה","2022",NA,NA,0.0371681415929204,NA,NA,NA,NA,NA,NA,NA,0.0867256637168142,NA,NA,NA,NA,NA,NA,NA,NA,0.047787610619469,NA,NA,NA,0.752330226364847,NA,NA,NA,NA,NA
599,"פרוד","פרוד","2006",0.0318471337579618,0,0.0318471337579618,0,0,0.0127388535031847,0,0.0254777070063694,0.0191082802547771,0,0.00636942675159236,0.0573248407643312,0,0,0,0,0,0,0,0.0573248407643312,0.0191082802547771,0,0.0318471337579618,0.633170800650131,0,0.00636942675159236,0,0,0.560509554140127
599,"פרוד","פרוד","2009",0.00641025641025641,0,0.0512820512820513,0,0,0.0192307692307692,0,0.0448717948717949,0.00641025641025641,0,0.0512820512820513,0.0897435897435897,0,0,0,0,0,0,0,0.0961538461538462,0.0256410256410256,0,0.00641025641025641,0.592452830188679,0,0,0.00641025641025641,0,0.384615384615385
599,"פרוד","פרוד","2013",0.0227272727272727,0,0.0681818181818182,0,0,0.0511363636363636,0,0.0795454545454545,0.00568181818181818,0,0.0795454545454545,0.136363636363636,0,0,0,0,0,0,0,0.0681818181818182,0.00568181818181818,0,0.0170454545454545,0.655555555555556,0,0,0.0113636363636364,0.0568181818181818,0.528409090909091
599,"פרוד","פרוד","2015",0,0,0.134453781512605,0,0,0.046218487394958,0,0,0.00420168067226891,0.0798319327731092,0.0672268907563025,0.092436974789916,0,0,0,0,0,0,0,0.0546218487394958,0,0,0.00840336134453781,0.733128834355828,0,0.00420168067226891,0.00840336134453781,0.100840336134454,0.588235294117647
599,"פרוד","פרוד","2019",NA,NA,0.0214067278287462,NA,NA,NA,NA,NA,NA,NA,0.0886850152905199,NA,NA,NA,NA,NA,NA,NA,NA,0.0244648318042813,NA,NA,NA,0.763341067285383,NA,NA,NA,NA,NA
599,"פרוד","פרוד","2019_2",NA,NA,0.0397350993377483,NA,NA,NA,NA,NA,NA,NA,0.0860927152317881,NA,NA,NA,NA,NA,NA,NA,NA,0.0728476821192053,NA,NA,NA,0.698630136986301,NA,NA,NA,NA,NA
599,"פרוד","פרוד","2020",NA,NA,0.016025641025641,NA,NA,NA,NA,NA,NA,NA,0.128205128205128,NA,NA,NA,NA,NA,NA,NA,NA,0.0416666666666667,NA,NA,NA,0.71689497716895,NA,NA,NA,NA,NA
599,"פרוד","פרוד","2021",NA,NA,0.0571428571428571,NA,NA,NA,NA,NA,NA,NA,0.0984126984126984,NA,NA,NA,NA,NA,NA,NA,NA,0.0634920634920635,NA,NA,NA,0.732718894009217,NA,NA,NA,NA,NA
599,"פרוד","פרוד","2022",NA,NA,0.0404040404040404,NA,NA,NA,NA,NA,NA,NA,0.0942760942760943,NA,NA,NA,NA,NA,NA,NA,NA,0.0606060606060606,NA,NA,NA,0.691954022988506,NA,NA,NA,NA,NA
602,"נירים","נירים","2006",0.024896265560166,0,0,0,0,0,0,0,0,0,0,0.435684647302905,0,0,0,0,0,0,0,0,0,0,0.020746887966805,0.627760813495005,0,0,0,0,0.360995850622407
602,"נירים","נירים","2009",0,0,0.00393700787401575,0,0,0,0,0.0393700787401575,0.0236220472440945,0,0.0078740157480315,0.389763779527559,0,0,0,0,0,0,0,0.0433070866141732,0,0,0,0.702479338842975,0,0,0.00393700787401575,0,0.204724409448819
602,"נירים","נירים","2013",0.00743494423791822,0,0.0185873605947955,0,0,0.00743494423791822,0,0.0260223048327138,0.00743494423791822,0,0.0260223048327138,0.472118959107807,0,0,0,0,0,0,0,0.0185873605947955,0,0,0,0.70976253298153,0,0,0.0111524163568773,0.137546468401487,0.323420074349442
602,"נירים","נירים","2015",0.0142857142857143,0,0.0214285714285714,0,0,0.0107142857142857,0,0.0214285714285714,0.0107142857142857,0.0107142857142857,0.00714285714285714,0.353571428571429,0,0,0,0,0,0,0,0.0321428571428571,0,0,0,0.742705570291777,0,0.00714285714285714,0,0.0428571428571429,0.521428571428571
602,"נירים","נירים","2019",NA,NA,0.0177304964539007,NA,NA,NA,NA,NA,NA,NA,0.049645390070922,NA,NA,NA,NA,NA,NA,NA,NA,0.0177304964539007,NA,NA,NA,0.739583333333333,NA,NA,NA,NA,NA
602,"נירים","נירים","2019_2",NA,NA,0.0255474452554745,NA,NA,NA,NA,NA,NA,NA,0.0328467153284672,NA,NA,NA,NA,NA,NA,NA,NA,0.0401459854014599,NA,NA,NA,0.732804232804233,NA,NA,NA,NA,NA
602,"נירים","נירים","2020",NA,NA,0.0152671755725191,NA,NA,NA,NA,NA,NA,NA,0.0801526717557252,NA,NA,NA,NA,NA,NA,NA,NA,0.0458015267175573,NA,NA,NA,0.691292875989446,NA,NA,NA,NA,NA
602,"נירים","נירים","2021",NA,NA,0.071969696969697,NA,NA,NA,NA,NA,NA,NA,0.0454545454545455,NA,NA,NA,NA,NA,NA,NA,NA,0.0833333333333333,NA,NA,NA,0.7,NA,NA,NA,NA,NA
602,"נירים","נירים","2022",NA,NA,0.0616438356164384,NA,NA,NA,NA,NA,NA,NA,0.0684931506849315,NA,NA,NA,NA,NA,NA,NA,NA,0.0958904109589041,NA,NA,NA,0.701923076923077,NA,NA,NA,NA,NA
603,"אלקוש","אלקוש","2006",0.012987012987013,0,0.25974025974026,0,0,0.0584415584415584,0,0.0194805194805195,0,0,0.142857142857143,0.00649350649350649,0,0,0,0,0,0,0,0.279220779220779,0.194805194805195,0,0.00649350649350649,0.571917348718637,0,0,0.00649350649350649,0,0.324675324675325
603,"אלקוש","אלקוש","2009",0,0,0.403409090909091,0,0,0.0227272727272727,0,0.0625,0,0,0.193181818181818,0,0,0,0,0,0,0,0,0.465909090909091,0.380681818181818,0,0,0.704,0,0,0,0,0.255681818181818
603,"אלקוש","אלקוש","2013",0.00684931506849315,0,0.294520547945205,0,0,0.0958904109589041,0,0.376712328767123,0,0,0.376712328767123,0,0,0,0,0,0,0,0,0.294520547945205,0.198630136986301,0,0,0.568093385214008,0,0.0479452054794521,0,0.102739726027397,0.102739726027397
603,"אלקוש","אלקוש","2015",0.0175438596491228,0,0.403508771929825,0,0,0.0350877192982456,0,0,0.0116959064327485,0.198830409356725,0.368421052631579,0.00584795321637427,0,0,0,0,0,0,0,0.204678362573099,0.169590643274854,0,0,0.656603773584906,0,0.0175438596491228,0,0.0409356725146199,0.134502923976608
603,"אלקוש","אלקוש","2019",NA,NA,0.11875,NA,NA,NA,NA,NA,NA,NA,0.4625,NA,NA,NA,NA,NA,NA,NA,NA,0.125,NA,NA,NA,0.625,NA,NA,NA,NA,NA
603,"אלקוש","אלקוש","2019_2",NA,NA,0.152941176470588,NA,NA,NA,NA,NA,NA,NA,0.441176470588235,NA,NA,NA,NA,NA,NA,NA,NA,0.176470588235294,NA,NA,NA,0.65891472868217,NA,NA,NA,NA,NA
603,"אלקוש","אלקוש","2020",NA,NA,0.163265306122449,NA,NA,NA,NA,NA,NA,NA,0.578231292517007,NA,NA,NA,NA,NA,NA,NA,NA,0.170068027210884,NA,NA,NA,0.611570247933884,NA,NA,NA,NA,NA
603,"אלקוש","אלקוש","2021",NA,NA,0.276595744680851,NA,NA,NA,NA,NA,NA,NA,0.553191489361702,NA,NA,NA,NA,NA,NA,NA,NA,0.297872340425532,NA,NA,NA,0.575510204081633,NA,NA,NA,NA,NA
603,"אלקוש","אלקוש","2022",NA,NA,0.417647058823529,NA,NA,NA,NA,NA,NA,NA,0.447058823529412,NA,NA,NA,NA,NA,NA,NA,NA,0.417647058823529,NA,NA,NA,0.6640625,NA,NA,NA,NA,NA
604,"בית עריף","ביתעריף","2006",0.00890207715133531,0,0.421364985163205,0,0,0.0919881305637982,0,0.0623145400593472,0,0,0.195845697329377,0.00890207715133531,0,0,0,0,0,0,0,0.483679525222552,0.308605341246291,0,0,0.824576893489055,0,0,0.0207715133531157,0,0.0504451038575668
604,"בית עריף","ביתעריף","2009",0.00515463917525773,0,0.332474226804124,0,0,0.0644329896907216,0,0.0618556701030928,0.00257731958762887,0,0.376288659793814,0.00515463917525773,0,0,0,0,0,0,0,0.394329896907216,0.262886597938144,0,0,0.730337078651685,0,0,0.00515463917525773,0,0.0618556701030928
604,"בית עריף","ביתעריף","2013",0.00632911392405063,0,0.20253164556962,0,0,0.0949367088607595,0,0.470464135021097,0,0,0.470464135021097,0.0189873417721519,0,0,0,0,0,0,0,0.20253164556962,0.0886075949367089,0,0,0.754746835443038,0,0.00843881856540084,0.0189873417721519,0.0717299578059072,0.0886075949367089
604,"בית עריף","ביתעריף","2015",0.0182481751824818,0,0.319343065693431,0,0,0.0656934306569343,0,0.00912408759124088,0,0.177007299270073,0.432481751824818,0.0182481751824818,0,0,0.00182481751824818,0,0,0,0,0.151459854014599,0.062043795620438,0.00182481751824818,0.00182481751824818,0.819940476190476,0.00182481751824818,0.0273722627737226,0.0145985401459854,0.0693430656934307,0.0985401459854015
604,"בית עריף","ביתעריף","2019",NA,NA,0.141868512110727,NA,NA,NA,NA,NA,NA,NA,0.517301038062284,NA,NA,NA,NA,NA,NA,NA,NA,0.143598615916955,NA,NA,NA,0.801939058171745,NA,NA,NA,NA,NA
604,"בית עריף","ביתעריף","2019_2",NA,NA,0.168402777777778,NA,NA,NA,NA,NA,NA,NA,0.503472222222222,NA,NA,NA,NA,NA,NA,NA,NA,0.1875,NA,NA,NA,0.795890410958904,NA,NA,NA,NA,NA
604,"בית עריף","ביתעריף","2020",NA,NA,0.158620689655172,NA,NA,NA,NA,NA,NA,NA,0.598275862068966,NA,NA,NA,NA,NA,NA,NA,NA,0.162068965517241,NA,NA,NA,0.792682926829268,NA,NA,NA,NA,NA
604,"בית עריף","ביתעריף","2021",NA,NA,0.253075571177504,NA,NA,NA,NA,NA,NA,NA,0.506151142355009,NA,NA,NA,NA,NA,NA,NA,NA,0.256590509666081,NA,NA,NA,0.757978723404255,NA,NA,NA,NA,NA
604,"בית עריף","ביתעריף","2022",NA,NA,0.32013201320132,NA,NA,NA,NA,NA,NA,NA,0.435643564356436,NA,NA,NA,NA,NA,NA,NA,NA,0.318481848184819,NA,NA,NA,0.786545924967659,NA,NA,NA,NA,NA
605,"כפר שמאי","כפרשמאי","2006",0,0,0.442857142857143,0,0,0.192857142857143,0,0.0285714285714286,0.00714285714285714,0,0.1,0.00714285714285714,0,0,0,0,0,0,0,0.471428571428571,0.2,0,0,0.678795342588446,0,0.00714285714285714,0.05,0,0.207142857142857
605,"כפר שמאי","כפרשמאי","2009",0.0197368421052632,0,0.361842105263158,0,0,0.144736842105263,0,0.0328947368421053,0,0,0.348684210526316,0.0131578947368421,0,0,0,0,0,0,0,0.394736842105263,0.184210526315789,0,0,0.604743083003953,0,0,0.0328947368421053,0,0.0921052631578947
